CycID1,CycID,JTK_pvalue,JTK_BH.Q,JTK_period,JTK_adjphase,JTK_amplitude,LS_pvalue,LS_BH.Q,LS_period,LS_adjphase,LS_amplitude,meta2d_pvalue,meta2d_BH.Q,meta2d_period,meta2d_phase,meta2d_Base,meta2d_AMP,meta2d_rAMP,X4,X4.1,X8,X8.1,X12,X12.1,X16,X16.1,X20,X20.1,X24,X24.1,X28,X28.1,X32,X32.1,X36,X36.1,X40,X40.1
Synpcc7942_2232,rpl3,0.080821947,0.215237058,24,16,633.6168029,0.302713713,0.884824219,24.20131291,16.19065286,4948.107124,0.115246053,0.323885635,24.10065646,16.09520905,4563.219478,405.5431085,0.088872146,3847.437598,3376.610543,3743.106256,4628.941825,5071.779212,5177.358602,4886.560132,5118.52237,4319.505552,4767.871663,4118.02196,5138.068905,4502.080397,4406.565001,3849.127167,4959.388255,4875.320543,4652.950367,5019.000097,4761.377865
Synpcc7942_2204,rpl31,0.125826047,0.302128117,24,14,298.5466112,0.537778475,1,22.34343434,13.891085,2868.147458,0.249903593,0.59375949,23.17171717,13.96143491,2649.882025,406.632147,0.153452925,1879.854683,1935.905793,2077.426805,2989.789552,3082.361477,3496.075117,2263.811719,3143.799827,1969.261319,2849.229906,2198.041976,3171.73364,2076.788252,2573.325039,2171.560331,3386.127194,2892.239718,3671.15483,2572.084713,3280.123824
Synpcc7942_0997,rpl32,1,1,24,4,384.678522,0.99815336,1,20,3.342117701,3817.417516,0.999998294,1,22,3.671498069,3616.808962,275.0567231,0.076049558,2418.04021,5639.949646,3647.682402,3806.79773,2929.067536,3757.635252,3212.319438,3887.509083,2826.179815,4293.340782,3864.252568,4585.011175,2328.88458,4726.708679,2394.407437,3723.962755,2960.897957,3660.231429,3478.814832,3920.08684
Synpcc7942_1122,rpl33,0.819887421,1,24,20,194.1087756,0.971045481,1,23.48195329,17.45238055,5817.834932,0.977645998,1,23.74097665,18.71452023,5608.001541,225.4718376,0.040205381,5407.781006,5471.822827,4956.748462,4951.717099,5909.320048,6031.946953,6188.883456,5437.782642,5957.198527,5464.207946,5495.855664,5790.322948,5819.965809,5390.561313,4913.229236,5691.409107,6091.902496,5519.883877,6172.45657,5015.294952
Synpcc7942_1614,rpl34,1,1,24,2,328.1428367,0.989037372,1,20,1.641876506,4591.551416,0.99993969,1,22,1.819698745,4515.692904,238.7858992,0.052879127,5552.79656,4326.96326,4773.548631,3547.906121,4630.142517,3886.081654,4634.48923,3953.17405,5083.790262,4436.126875,5158.322514,3836.728725,5020.842608,4251.728954,4362.551532,3718.886392,4625.249051,4828.809328,5002.104546,4269.09926
Synpcc7942_1278,rpl35,1,1,24,16,383.5081295,0.99656336,1,24.85393258,19.16576174,8247.583559,0.999994088,1,24.42696629,17.56057843,7863.412902,399.3477142,0.050785546,8271.635362,7295.881786,7898.167962,6557.969963,8407.646735,7492.966663,9328.848722,7502.354155,9373.255072,7057.535829,8703.249639,7050.580438,8423.34314,7083.957938,7595.591919,7117.1981,8083.461951,7486.897372,8750.178035,7174.573214
Synpcc7942_2212,rpl36,1,1,28,0,343.2769936,0.999338983,1,25.78088578,24.06893579,8275.844451,0.999999781,1,26.89044289,25.99762847,7993.653364,275.6975219,0.034489552,8389.048872,7767.857724,7844.860013,7217.635174,7996.678958,7282.390744,8589.676358,7541.458419,8661.10799,7453.550403,8645.015012,7478.97235,9307.970006,8235.615072,7860.754204,7125.09148,8816.767554,7082.768488,8155.990773,7692.689161
Synpcc7942_2231,rpl4,0.125826047,0.302128117,24,16,497.8200326,0.353683468,0.976354585,25.6612529,16.09811435,4998.298273,0.18300391,0.469289121,24.83062645,16.06539355,4580.583825,412.4447406,0.090041959,4063.964995,3555.936455,3759.561028,4694.307407,4916.605966,5408.399556,4860.915145,5334.099877,4286.302924,4892.788264,4216.18812,4915.867582,4552.498014,4330.042779,3815.27626,4930.572329,5019.917373,4338.084706,4893.133306,4716.794901
Synpcc7942_2220,rpl5,0.343341746,0.667385595,24,14,421.9475857,0.62531448,1,22.0758483,13.61358997,4097.234386,0.54501358,1,23.03792415,13.82283286,3839.121813,375.7348849,0.097870009,3444.358844,2418.029052,3680.847442,3930.972852,4870.863081,4119.073197,4137.209239,4029.527733,3455.316349,3424.837894,3872.786492,4046.875328,4242.604928,3456.744393,3815.169939,3701.42633,5012.233179,3694.793374,4386.217572,3696.478086
Synpcc7942_2218,rpl6,0.030852159,0.104519558,24,14,451.5168128,0.282042102,0.85958976,22.0758483,14.3278778,4623.957063,0.049984188,0.167736695,23.03792415,14.19554127,4368.81756,447.2868449,0.102381672,3880.557499,2710.866227,3665.548072,4542.16973,5369.737857,4956.280332,4417.728206,4622.383908,3765.2063,4259.328251,4193.783289,4675.031173,4595.675535,4029.367578,4222.518855,4569.268617,5307.952597,4791.77673,4806.80572,4666.892013
Synpcc7942_2559,rpl9,1,1,20,0,82.42599318,0.998782577,1,20.29357798,19.74649071,1228.684598,0.999999259,1,20.14678899,19.87522397,1207.332432,60.71992342,0.05029263,1075.806762,1250.320461,978.4350137,1200.381954,1125.227359,1286.732626,1103.446512,1383.22069,976.6822494,1350.434145,1084.015348,1437.51395,966.2823506,1334.819322,960.4038445,1193.632306,1183.271545,1694.870704,1140.064503,1413.585748
Synpcc7942_2209,rpoA,0.587596282,1,24,18,191.6530054,0.66700673,1,22.80412371,16.13137343,6049.057672,0.759040499,1,23.40206186,17.05294718,5822.84986,293.308055,0.050371908,5401.754225,3801.885077,5528.302036,5689.436766,6898.939067,6080.224598,5672.891132,5795.759542,5704.148339,5832.269336,5851.293175,6023.23098,6314.58137,5048.440787,5602.786028,5708.17742,6962.171609,5984.620677,6454.84621,5883.194303
Synpcc7942_1522,rpoB,0.000382986,0.003990109,24,12,459.2703403,0.016702752,0.296068612,21.22840691,12.50980798,3016.864282,8.29E-05,0.001038074,22.61420345,12.31677679,2756.633883,490.2181834,0.177832169,2218.317843,2056.132559,3209.96673,3089.628401,3373.275122,3273.62984,2762.510547,2645.730422,2572.024943,2538.874027,2611.316302,2470.712313,2707.808534,2495.75528,3345.067607,3349.535447,3561.713556,2891.761194,2547.376911,2522.357118
Synpcc7942_1523,rpoC1,0.000806317,0.006626167,24,12,504.2187559,0.033507708,0.332132724,21.47572816,12.49159479,3251.36133,0.000311219,0.002840417,22.73786408,12.29733107,2929.49615,573.9092064,0.195907138,2292.89824,2123.909508,3463.805281,3262.855209,3929.024225,3584.924736,2762.511758,2754.972785,2798.543851,2635.565696,2762.156312,2627.748927,2852.12356,2697.847307,3500.497155,3418.29477,3983.162078,3105.709951,2936.582373,2441.350843
Synpcc7942_1524,rpoC2,0.000173248,0.002451068,24,12,489.9803749,0.019846111,0.307768027,21.9009901,12.44377997,2461.510155,4.67E-05,0.000719996,22.95049505,12.25766942,2233.770262,553.8827834,0.247958706,1579.832826,1638.614286,2550.760329,2578.660202,3001.761955,2676.867291,2064.067434,2256.682839,1893.350629,1839.977803,1873.945305,2279.263558,2118.831569,1864.401582,2663.519773,2831.487235,3139.958492,3029.401718,2017.738964,2144.350575
Synpcc7942_0569,rpoD4,0.030852159,0.104519558,28,6,281.0368049,0.31834912,0.917464478,25.19362187,6.583567362,2166.637316,0.055229267,0.181665621,26.59681093,6.324781846,2046.919352,326.0501952,0.159288247,2434.043793,2564.869002,3004.76278,2319.849732,1851.856994,1692.07555,2067.187815,2036.597732,1838.233975,1790.557198,1670.716429,1756.997077,2142.699914,2182.034849,2801.149508,2276.771762,1761.805201,1923.88611,1853.869613,2181.218062
Synpcc7942_1557,rpoD6,0.000259241,0.003179851,24,10,2048.291848,0.032818028,0.330837606,23.28421053,11.61592921,4897.401399,0.000107832,0.001260572,23.64210526,10.82267571,3551.483791,2455.242116,0.691328543,2250.911852,3776.168954,7978.391107,6124.925695,5574.77626,3463.470667,4641.477784,2629.803812,1257.504091,1161.003417,1112.574517,1186.40913,3367.096563,4223.783628,7945.085414,5674.973184,5341.751217,3421.96869,4564.009227,3197.47715
Synpcc7942_0694,rps1,0.050611446,0.153498781,24,14,192.4655503,0.336506629,0.943582777,22.61758691,16.06545932,5289.461175,0.08639385,0.258869658,23.30879346,15.07661262,5236.175326,243.3999192,0.046484295,4789.869456,4610.077802,4956.42846,5074.762344,5556.512137,5520.618424,5158.092337,5243.171888,5076.620547,5161.310442,4886.244921,5380.054863,5391.83985,5156.390012,4662.673505,5305.454855,5714.377316,6163.340114,5550.514493,5580.060139
Synpcc7942_0883,rps10,0.191227213,0.414769825,24,18,449.5283088,0.592118732,1,22.71047228,17.02787157,7341.621661,0.359881063,0.788823809,23.35523614,17.51386506,6979.530381,563.1793364,0.080690148,7764.784216,4098.732874,6209.23597,6088.449539,7667.597022,6875.364336,7529.437128,7370.387232,7520.331268,6660.568035,7173.913083,7006.856606,7381.167523,6074.369806,6688.94889,6286.427216,7803.781733,7509.53506,8142.848273,7123.790314
Synpcc7942_2210,rps11,0.493766276,0.890280975,24,18,389.6566181,0.860520596,1,23.08977035,16.44140557,6536.624091,0.788569137,1,23.54488518,17.21207028,6274.122957,337.9985429,0.053871839,5831.38476,4143.94767,5850.303263,5695.538561,7411.891194,6211.740993,6535.458161,6463.098163,5779.47855,6345.864163,6604.683977,6559.081831,7248.941629,5170.762086,6052.466246,6269.824603,7180.85883,6216.279323,7257.310596,6342.175191
Synpcc7942_0887,rps12,0.695784384,1,28,20,277.5167262,0.612620311,1,24.85393258,19.47843803,5029.415814,0.789727246,1,26.42696629,19.79382753,4783.713591,366.1903852,0.076549396,4896.835536,3507.666797,4257.284159,4005.228723,5119.53163,4875.191479,5184.180191,4868.000695,5012.385956,4620.392735,5159.950809,4904.606904,5404.859882,4083.358422,4246.331069,4186.36305,5265.991833,4464.732412,5501.838659,4726.08389
Synpcc7942_2211,rps13,1,1,28,18,448.6796873,0.979294203,1,24.30769231,20.59713074,6398.688432,0.99978414,1,26.15384615,19.4873283,6171.713836,316.965291,0.051357743,5694.423442,4572.116452,5510.765455,5624.409095,6608.997017,5949.047583,6308.036144,6014.947268,6779.053003,5914.140252,6739.821518,6258.937994,6996.990059,5556.411025,5962.279774,6054.104311,7112.31197,5711.098167,7074.776964,5867.274751
Synpcc7942_0446,rps14,0.050611446,0.153498781,24,0,562.7351188,0.050593434,0.370058183,22.25352113,20.77426853,5830.764776,0.017841056,0.07223452,23.12676056,22.35811096,5498.065847,533.3527341,0.097007338,6134.484666,5941.362628,5000.487316,4892.62242,4987.196336,5086.344674,5541.390522,5628.512752,6007.639892,5690.621479,5942.352752,5836.994368,4904.253204,6010.816479,4717.980059,5025.120383,4957.367539,5419.802865,5358.469009,5335.497426
Synpcc7942_2299,rps15,0.000173248,0.002451068,24,22,452.1091264,0.034846173,0.332440503,22.71047228,19.85204617,5853.871599,7.86E-05,0.000993317,23.35523614,20.91231204,5373.937334,632.9770153,0.117786453,5316.500278,5289.083742,4535.131828,4930.940646,5030.290265,5452.151322,5673.789152,5464.329915,5993.499503,6175.419139,5364.32997,5854.822088,4931.449054,5094.489416,3998.74187,4829.048819,4901.43386,5609.398976,5179.189449,5998.007207
Synpcc7942_1772,rps16,0.191227213,0.414769825,28,18,387.861262,0.566758042,1,28,17.12647368,7922.872417,0.349211491,0.770183004,28,17.56323684,7584.659036,403.9988002,0.053265255,7346.526631,6651.079647,7241.166282,7347.076773,7827.907606,8116.265861,7872.598978,7817.301754,7764.630695,7782.807885,7737.882591,8003.013571,6855.745536,7774.979084,6439.395726,7636.856525,7025.615706,8351.164763,7303.948918,7809.566741
Synpcc7942_2223,rps17,0.284044956,0.575017839,24,14,343.6654058,0.372629626,1,22.61758691,15.15905558,4836.485406,0.343546313,0.762415613,23.30879346,14.60956064,4568.459017,385.6843652,0.084423295,4071.289002,3237.675341,4035.331536,4872.126713,5388.876745,4849.443324,4818.457069,4731.155389,4316.65786,4478.549636,4526.395739,4903.150271,4768.349412,3861.586371,4178.385569,4858.789184,5438.589979,4808.473393,5108.008409,4596.202251
Synpcc7942_1123,rps18,0.125826047,0.302128117,28,18,289.838938,0.32342261,0.924595061,22.34343434,16.66034551,2379.444038,0.170986112,0.443495228,25.17171717,17.4755341,2232.807932,216.4341319,0.096933609,2009.580439,1616.798122,1683.061453,2055.301438,2456.758575,2529.517092,2200.076609,2465.195595,1933.701003,2582.524125,2200.996405,2397.78639,2112.783726,2062.199061,1785.274142,2152.046001,2395.370895,2905.289053,2283.099138,2457.536783
Synpcc7942_2228,rps19,0.155572965,0.356044746,24,16,634.250241,0.367707959,0.995209585,22.71047228,16.08193903,5842.980905,0.22087622,0.54238835,23.35523614,16.05433615,5346.189168,534.4909656,0.099976067,4285.024191,4000.476223,4205.157296,5507.906954,5846.606201,6593.65248,5546.762036,6279.448437,4744.336526,5567.04458,4917.319043,5988.630596,5144.384337,5052.03764,4407.881404,5970.412281,6108.204175,5444.805511,5903.707118,5457.050339
Synpcc7942_2530,rps2,0.023834236,0.085761917,24,16,319.652885,0.150562295,0.634348755,24.30769231,16.44290078,4847.746573,0.02379204,0.09170616,24.15384615,16.22069795,4599.770943,359.9043203,0.078243966,4250.971034,3286.401253,4167.338571,4427.933792,5017.092245,4814.758857,4614.05147,5047.092445,4614.348581,4657.452277,4471.597276,4942.676019,4714.517582,4214.687239,4053.396636,4635.691847,4718.967449,4961.930502,5091.240011,5207.219604
Synpcc7942_1520,rps20,1,1,28,8,200.2089349,0.99999899,1,20,19.21319447,6245.144665,1,1,24,2.95648811,6202.305145,74.84708007,0.012067623,6376.367008,6253.742571,6569.522189,5944.551141,6574.074389,6254.807875,6093.228817,5648.554673,6039.504903,6768.782505,6727.982451,6040.968299,5934.795034,5669.946953,5882.112428,5929.729532,6496.540859,6628.931666,6416.468373,5865.445772
Synpcc7942_1774,rps21,1,1,20,0,244.586794,0.999999984,1,20,0.233250944,3060.820145,1,1,20,0.116625472,3033.921031,271.0046288,0.089324879,2145.982751,4794.168568,2338.439323,3228.580147,2227.062096,3435.369706,2407.915415,3372.128948,2490.788624,3703.463149,2394.898143,3756.721444,2010.648683,3973.088442,1747.594407,3257.65972,2107.147585,4900.236425,2449.445905,3937.081135
Synpcc7942_2226,rps3,0.125826047,0.302128117,24,14,389.5061467,0.492579534,1,22.16432866,16.19877275,4201.991233,0.234341033,0.56927724,23.08216433,15.16708385,3874.59795,342.3091288,0.088347006,3377.584219,2532.762575,3203.800779,3980.271125,4378.541065,4417.83399,4183.874076,4396.304601,3656.343001,3748.815672,3977.499358,4193.740782,4187.228119,3410.803589,3539.907238,4014.043126,4592.482177,3879.378233,4330.480487,3770.712585
Synpcc7942_1487,rps4,1,1,24,14,329.3109067,0.976780538,1,21.22840691,13.79939411,3499.759165,0.999728317,1,22.61420345,13.94592062,3333.891581,247.0099048,0.074090563,2870.634085,2970.34667,2807.019823,3543.211333,3515.798703,4111.943014,3156.243124,3887.936944,2639.509272,3528.357363,2679.221162,3925.378935,3060.599594,3761.555268,2648.352598,3823.892384,3504.888344,3922.751134,3276.322745,3428.613811
Synpcc7942_2216,rps5,0.064166371,0.181355579,24,14,510.3301955,0.294151111,0.876041854,22.0758483,13.34752668,4200.084591,0.093805633,0.276100999,23.03792415,13.68400363,3866.882238,439.4420266,0.113642464,3350.064381,2755.900294,3356.395471,4261.314316,4969.682329,4547.397076,3849.390683,4295.817836,3135.294322,3865.672669,3609.729512,3990.410263,3828.972022,3791.159892,3782.991499,4107.725759,4632.069932,3713.693997,4298.261719,3997.308334
Synpcc7942_0012,rps6,0.819887421,1,24,16,195.9588683,0.996160172,1,22.89855072,16.00910255,4065.892144,0.982076168,1,23.44927536,16.01349092,3917.594901,216.023716,0.055141923,2967.641687,4209.002124,3385.285969,4100.825538,3717.334783,4409.711992,3968.124516,4509.413016,3546.891683,4016.200605,3400.210472,4370.594437,3135.409106,4353.538394,3358.339788,4425.885239,3686.477775,4473.977817,3800.579034,4538.923143
Synpcc7942_0886,rps7,0.233711771,0.486573839,24,20,306.7378376,0.517924218,1,24.09586057,20.09866917,4815.173254,0.376642734,0.816934153,24.04793028,20.0493159,4572.782431,311.5034912,0.068121214,4693.093877,3277.77529,3833.160368,4277.494702,4724.37099,4327.357822,4682.541206,4982.286433,4713.584131,4608.63669,4758.854013,4866.730734,5058.44496,4181.740656,3946.467403,4359.350869,4815.56759,4634.814712,4913.269999,4850.831177
Synpcc7942_2219,rps8,0.050611446,0.153498781,24,14,400.3714422,0.282981579,0.859589995,21.98807157,15.19301055,5339.6548,0.075133071,0.231823229,22.99403579,14.65064259,4893.494183,605.5764551,0.123751339,4434.502065,2713.401341,4259.575073,4617.060869,6519.031492,5413.815534,5364.937194,5106.145883,4769.553893,4569.107737,4890.574095,4643.69278,5277.919941,4298.526446,4859.320704,5096.870399,6247.72901,4759.413889,5883.301649,4865.949127
Synpcc7942_2205,rps9,0.191227213,0.414769825,24,14,488.3018335,0.528570121,1,21.9009901,14.44448305,4466.465653,0.332732594,0.743718965,22.95049505,14.26222886,4210.196523,445.1561428,0.105732866,3364.27135,2939.528132,3467.496822,4779.493178,4454.417479,4982.170063,3811.836631,5113.04875,3632.018874,4269.307238,3725.937632,4823.771946,3762.511423,4171.560008,3581.366801,5129.322465,4665.240058,5192.694707,4393.914572,4587.530402
Synpcc7942_0507,rrf,0.000558947,0.005135709,24,22,297.7923084,0.031787415,0.328261905,22.52545825,20.62436107,1918.193181,0.000212111,0.002126013,23.26272912,21.31178817,1692.495958,359.3844845,0.212339937,1992.049799,1569.886459,1310.892496,1396.98754,1322.510628,1548.794796,1515.174297,2001.714506,1861.859414,2154.538173,1705.662281,1985.174608,1673.930354,1740.270438,1187.624538,1352.384397,1317.250743,1441.720747,1667.198624,2044.599263
Synpcc7942_1179,rub,0.039652498,0.127894715,24,18,246.9674679,0.092426751,0.478466966,23.08977035,16.16147581,1998.736127,0.024221446,0.09312308,23.54488518,17.0693466,1803.084515,266.8170649,0.147978125,1697.940412,1155.426924,1304.745082,1634.606224,2133.513163,2247.571171,1834.22877,1962.888823,1785.918686,1921.900403,1824.645231,1860.435249,1651.065039,1322.734044,1401.218105,1840.896386,2134.737548,2109.016812,2049.38704,1974.211499
Synpcc7942_2298,ruvA,1,1,24,16,12.09643966,0.999999982,1,21.14722753,16.03655236,143.9629232,1,1,22.57361377,16.083649,140.184055,7.642398305,0.054516887,109.4108597,168.6292852,116.5932891,124.7984381,112.6077376,185.1534197,124.9479396,165.7749094,110.7477398,173.8651069,120.6387398,134.7897344,110.015253,164.2324146,110.1801783,178.8058415,101.093667,179.080523,119.2335204,194.5242232
Synpcc7942_0835,ruvB,0.002268547,0.013546,24,22,35.65470364,0.107148615,0.517143331,22.43407708,22.06539435,257.6558453,0.002265952,0.013000505,23.21703854,22.05888696,229.7236349,44.77974464,0.194928766,236.2430362,270.3666535,161.2096045,182.9962845,164.4589685,216.706071,185.3354274,241.9971493,254.2335904,294.174565,249.8472258,273.0029007,217.3650128,239.899076,154.325598,238.2744618,173.8444536,243.789915,216.9523404,246.5343578
Synpcc7942_0798,ruvC,0.233711771,0.486573839,28,12,23.15275406,0.731212209,1,25.42528736,9.477142388,128.5451446,0.472812504,0.981085946,26.71264368,10.70263678,111.423678,31.51523013,0.282841409,49.53059798,145.504263,112.5914091,178.2472018,122.4128906,185.3092869,92.3058772,113.1185153,48.0737797,96.70251603,99.12949989,93.12895687,72.95222397,137.892782,80.62870987,168.1646664,102.7053771,169.8475153,110.2818559,173.0082763
Synpcc7942_1723,sbpA,1,1,24,2,6.60296139,0.999956685,1,28,3.989289524,128.7326445,0.999999999,1,26,2.93550347,125.8055075,6.076489529,0.048300664,131.9032457,172.6728442,113.7911142,102.5458877,109.402118,132.8012607,126.1981264,125.2838081,114.8165457,124.090835,131.3308625,119.8780074,109.6767867,123.675535,134.2714544,149.3158883,104.9505159,147.1442603,101.2502949,143.8378931
Synpcc7942_1687,sbpA,1,1,28,0,4.664200645,0.997316748,1,20.9073724,2.537491775,34.79089867,0.999996397,1,24.4536862,1.483950886,33.21320608,3.839404939,0.115598745,32.07119231,63.91068971,26.88897775,28.55724857,26.44960824,44.01939366,20.99753235,41.97815812,25.40189532,40.16314644,21.24511087,45.31556543,33.48515356,43.69334671,10.39733743,38.21857222,8.465021034,34.37513783,24.87258594,46.21529653
