"Ensembl_TransID","Probe"
"ENSMUST00000094434",10406198
"ENSMUST00000094438",10518902
"ENSMUST00000094451",10510509
"ENSMUST00000094460",10552715
"ENSMUST00000094463",10524327
"ENSMUST00000094481",10510254
"ENSMUST00000094491",10606559
"ENSMUST00000094502",10373684
"ENSMUST00000094510",10510127
"ENSMUST00000094522",10510090
"ENSMUST00000094532",10562612
"ENSMUST00000094541",10523856
"ENSMUST00000094544",10517945
"ENSMUST00000094556",10349922
"ENSMUST00000094569",10357736
"ENSMUST00000094578",10531675
"ENSMUST00000094583",10562125
"ENSMUST00000094593",10531497
"ENSMUST00000094615",10523111
"ENSMUST00000094626",10357103
"ENSMUST00000094632",10551554
"ENSMUST00000094639",10475314
"ENSMUST00000094641",10522827
"ENSMUST00000094646",10357064
"ENSMUST00000094649",10531051
"ENSMUST00000094651",10551487
"ENSMUST00000094653",10489349
"ENSMUST00000094662",10508709
"ENSMUST00000094663",10348896
"ENSMUST00000094665",10486425
"ENSMUST00000094666",10508707
"ENSMUST00000094681",10483698
"ENSMUST00000094695",10486172
"ENSMUST00000094698",10348521
"ENSMUST00000094705",10560868
"ENSMUST00000094715",10522296
"ENSMUST00000094753",10550740
"ENSMUST00000094754",10550738
"ENSMUST00000094787",10521892
"ENSMUST00000094790",10560443
"ENSMUST00000094793",10560389
"ENSMUST00000094794",10560381
"ENSMUST00000094795",10560375
"ENSMUST00000094798",10560370
"ENSMUST00000094799",10550465
"ENSMUST00000094805",10550406
"ENSMUST00000094807",10550400
"ENSMUST00000094814",10507726
"ENSMUST00000094815",10560260
"ENSMUST00000094819",10507644
"ENSMUST00000094821",10560202
"ENSMUST00000094823",10507635
"ENSMUST00000094827",10560091
"ENSMUST00000094828",10560089
"ENSMUST00000094829",10560087
"ENSMUST00000094830",10507578
"ENSMUST00000094832",10507574
"ENSMUST00000094833",10529661
"ENSMUST00000094834",10507572
"ENSMUST00000094836",10529636
"ENSMUST00000094840",10521495
"ENSMUST00000094844",10355670
"ENSMUST00000094868",10529385
"ENSMUST00000094870",10559764
"ENSMUST00000094887",10507152
"ENSMUST00000094892",10559667
"ENSMUST00000094897",10559568
"ENSMUST00000094913",10484642
"ENSMUST00000094916",10506652
"ENSMUST00000094917",10354938
"ENSMUST00000094942",10483536
"ENSMUST00000094953",10506274
"ENSMUST00000094964",10354576
"ENSMUST00000094969",10505929
"ENSMUST00000094972",10505879
"ENSMUST00000094973",10505890
"ENSMUST00000094993",10514319
"ENSMUST00000095006",10528177
"ENSMUST00000095014",10354233
"ENSMUST00000095021",10471768
"ENSMUST00000095045",10471464
"ENSMUST00000095062",10345141
"ENSMUST00000095070",10505172
"ENSMUST00000095071",10595145
"ENSMUST00000095074",10508992
"ENSMUST00000095075",10344990
"ENSMUST00000095076",10513112
"ENSMUST00000095078",10470954
"ENSMUST00000095079",10505107
"ENSMUST00000095080",10513016
"ENSMUST00000095084",10504990
"ENSMUST00000095085",10504988
"ENSMUST00000095086",10512892
"ENSMUST00000095097",10504728
"ENSMUST00000095107",10504456
"ENSMUST00000095108",10504422
"ENSMUST00000095109",10504417
"ENSMUST00000095114",10504127
"ENSMUST00000095128",10512093
"ENSMUST00000095147",10479902
"ENSMUST00000095158",10582847
"ENSMUST00000095171",10575926
"ENSMUST00000095183",10447480
"ENSMUST00000095186",10453423
"ENSMUST00000095187",10453399
"ENSMUST00000095188",10447275
"ENSMUST00000095208",10452770
"ENSMUST00000095211",10580593
"ENSMUST00000095245",10373638
"ENSMUST00000095261",10451261
"ENSMUST00000095262",10445507
"ENSMUST00000095263",10445496
"ENSMUST00000095266",10373218
"ENSMUST00000095267",10572456
"ENSMUST00000095270",10373054
"ENSMUST00000095273",10572290
"ENSMUST00000095282",10579052
"ENSMUST00000095295",10578938
"ENSMUST00000095313",10366266
"ENSMUST00000095323",10578504
"ENSMUST00000095326",10571612
"ENSMUST00000095328",10578448
"ENSMUST00000095333",10365833
"ENSMUST00000095342",10444284
"ENSMUST00000095345",10571300
"ENSMUST00000095349",10578109
"ENSMUST00000095360",10365559
"ENSMUST00000095375",10571167
"ENSMUST00000095383",10365420
"ENSMUST00000095391",10548677
"ENSMUST00000095394",10548665
"ENSMUST00000095395",10548663
"ENSMUST00000095410",10398562
"ENSMUST00000095425",10570663
"ENSMUST00000095426",10364841
"ENSMUST00000095427",10449581
"ENSMUST00000095430",10570644
"ENSMUST00000095436",10570618
"ENSMUST00000095439",10402490
"ENSMUST00000095440",10541998
"ENSMUST00000095458",10407053
"ENSMUST00000095459",10407049
"ENSMUST00000095464",10370603
"ENSMUST00000095467",10450529
"ENSMUST00000095473",10370519
"ENSMUST00000095476",10576946
"ENSMUST00000095487",10449148
"ENSMUST00000095495",10520003
"ENSMUST00000095500",10442870
"ENSMUST00000095509",10397545
"ENSMUST00000095517",10581507
"ENSMUST00000095521",10401702
"ENSMUST00000095527",10397460
"ENSMUST00000095529",10422585
"ENSMUST00000095541",10369932
"ENSMUST00000095544",10448690
"ENSMUST00000095550",10401511
"ENSMUST00000095572",10401289
"ENSMUST00000095576",10416850
"ENSMUST00000095580",10369715
"ENSMUST00000095585",10410778
"ENSMUST00000095595",10442302
"ENSMUST00000095606",10448262
"ENSMUST00000095610",10396640
"ENSMUST00000095633",10442143
"ENSMUST00000095636",10448148
"ENSMUST00000095637",10448146
"ENSMUST00000095646",10363377
"ENSMUST00000095651",10442104
"ENSMUST00000095655",10546624
"ENSMUST00000095664",10546586
"ENSMUST00000095691",10369102
"ENSMUST00000095712",10451838
"ENSMUST00000095715",10362968
"ENSMUST00000095717",10362939
"ENSMUST00000095724",10405804
"ENSMUST00000095737",10395702
"ENSMUST00000095739",10338854
"ENSMUST00000095749",10368700
"ENSMUST00000095753",10539710
"ENSMUST00000095755",10602688
"ENSMUST00000095757",10545886
"ENSMUST00000095758",10362479
"ENSMUST00000095759",10545859
"ENSMUST00000095760",10400089
"ENSMUST00000095762",10362446
"ENSMUST00000095767",10395457
"ENSMUST00000095774",10399943
"ENSMUST00000095775",10420503
"ENSMUST00000095784",10362186
"ENSMUST00000095786",10545583
"ENSMUST00000095793",10415472
"ENSMUST00000095797",10405163
"ENSMUST00000095798",10420241
"ENSMUST00000095806",10361926
"ENSMUST00000095817",10368050
"ENSMUST00000095823",10399549
"ENSMUST00000095849",10441280
"ENSMUST00000095852",10538732
"ENSMUST00000095862",10538588
"ENSMUST00000095874",10367702
"ENSMUST00000095922",10532277
"ENSMUST00000095923",10414548
"ENSMUST00000095926",10408402
"ENSMUST00000095932",10419465
"ENSMUST00000095934",10440657
"ENSMUST00000095941",10414366
"ENSMUST00000095944",10544547
"ENSMUST00000095948",10464113
"ENSMUST00000095950",10464070
"ENSMUST00000095953",10537819
"ENSMUST00000095955",10537809
"ENSMUST00000095959",10419167
"ENSMUST00000095960",10408154
"ENSMUST00000095985",10414245
"ENSMUST00000095987",10537722
"ENSMUST00000095991",10440134
"ENSMUST00000096003",10537650
"ENSMUST00000096006",10403899
"ENSMUST00000096014",10572813
"ENSMUST00000096019",10418903
"ENSMUST00000096029",10468180
"ENSMUST00000096030",10544108
"ENSMUST00000096038",10418842
"ENSMUST00000096045",10436050
"ENSMUST00000096053",10463410
"ENSMUST00000096057",10439695
"ENSMUST00000096065",10439527
"ENSMUST00000096066",10537014
"ENSMUST00000096069",10407392
"ENSMUST00000096084",10536827
"ENSMUST00000096090",10439282
"ENSMUST00000096106",10435112
"ENSMUST00000096109",10439049
"ENSMUST00000096119",10467041
"ENSMUST00000096145",10427253
"ENSMUST00000096164",10466735
"ENSMUST00000096194",10462005
"ENSMUST00000096197",10434418
"ENSMUST00000096200",10426880
"ENSMUST00000096201",10461810
"ENSMUST00000096202",10461808
"ENSMUST00000096203",10461806
"ENSMUST00000096224",10432190
"ENSMUST00000096239",10461354
"ENSMUST00000096240",10461334
"ENSMUST00000096241",10461311
"ENSMUST00000096242",10465833
"ENSMUST00000096243",10461305
"ENSMUST00000096246",10461277
"ENSMUST00000096249",10461274
"ENSMUST00000096250",10426507
"ENSMUST00000096253",10465826
"ENSMUST00000096255",10461257
"ENSMUST00000096257",10461251
"ENSMUST00000096259",10465820
"ENSMUST00000096261",10465804
"ENSMUST00000096265",10602690
"ENSMUST00000096272",10437765
"ENSMUST00000096299",10602261
"ENSMUST00000096313",10602020
"ENSMUST00000096314",10606926
"ENSMUST00000096318",10460623
"ENSMUST00000096321",10450796
"ENSMUST00000096332",10601603
"ENSMUST00000096338",10460356
"ENSMUST00000096347",10430686
"ENSMUST00000096350",10425283
"ENSMUST00000096355",10425066
"ENSMUST00000096356",10430302
"ENSMUST00000096357",10425053
"ENSMUST00000096361",10600988
"ENSMUST00000096363",10600947
"ENSMUST00000096365",10429944
"ENSMUST00000096366",10605828
"ENSMUST00000096367",10605792
"ENSMUST00000096368",10600814
"ENSMUST00000096386",10367337
"ENSMUST00000096397",10429588
"ENSMUST00000096399",10424670
"ENSMUST00000096400",10429534
"ENSMUST00000096418",10428921
"ENSMUST00000096421",10428910
"ENSMUST00000096430",10424213
"ENSMUST00000096433",10424126
"ENSMUST00000096449",10599579
"ENSMUST00000096452",10523746
"ENSMUST00000096453",10604169
"ENSMUST00000096454",10599300
"ENSMUST00000096495",10603659
"ENSMUST00000096509",10603543
"ENSMUST00000096547",10456846
"ENSMUST00000096554",10456184
"ENSMUST00000096570",10458709
"ENSMUST00000096572",10455292
"ENSMUST00000096573",10458285
"ENSMUST00000096575",10454546
"ENSMUST00000096608",10359603
"ENSMUST00000096633",10405139
"ENSMUST00000096663",10571436
"ENSMUST00000096691",10366572
"ENSMUST00000096751",10465812
"ENSMUST00000096753",10338466
"ENSMUST00000096766",10447141
"ENSMUST00000096899",10414265
"ENSMUST00000096904",10539179
"ENSMUST00000096913",10603926
"ENSMUST00000096981",10442177
"ENSMUST00000097014",10432404
"ENSMUST00000097079",10422013
"ENSMUST00000097163",10367479
"ENSMUST00000097164",10367477
"ENSMUST00000097175",10436053
"ENSMUST00000097177",10415086
"ENSMUST00000097227",10363000
"ENSMUST00000097275",10447294
"ENSMUST00000097278",10447128
"ENSMUST00000097281",10452937
"ENSMUST00000097284",10446715
"ENSMUST00000097290",10452609
"ENSMUST00000097291",10452538
"ENSMUST00000097295",10452442
"ENSMUST00000097299",10446224
"ENSMUST00000097303",10452043
"ENSMUST00000097325",10445141
"ENSMUST00000097331",10444991
"ENSMUST00000097336",10450496
"ENSMUST00000097337",10450412
"ENSMUST00000097343",10444505
"ENSMUST00000097373",10448631
"ENSMUST00000097381",10442279
"ENSMUST00000097393",10441923
"ENSMUST00000097418",10441633
"ENSMUST00000097419",10441620
"ENSMUST00000097423",10447619
"ENSMUST00000097425",10447649
"ENSMUST00000097432",10447569
"ENSMUST00000097442",10352661
"ENSMUST00000097454",10352192
"ENSMUST00000097458",10352000
"ENSMUST00000097466",10351689
"ENSMUST00000097473",10351404
"ENSMUST00000097477",10522562
"ENSMUST00000097479",10530722
"ENSMUST00000097514",10350975
"ENSMUST00000097520",10459823
"ENSMUST00000097527",10359097
"ENSMUST00000097530",10456622
"ENSMUST00000097542",10459576
"ENSMUST00000097557",10459324
"ENSMUST00000097561",10350136
"ENSMUST00000097563",10456005
"ENSMUST00000097580",10455572
"ENSMUST00000097586",10455454
"ENSMUST00000097588",10357630
"ENSMUST00000097590",10458607
"ENSMUST00000097591",10458597
"ENSMUST00000097593",10455259
"ENSMUST00000097612",10458415
"ENSMUST00000097617",10454836
"ENSMUST00000097618",10458303
"ENSMUST00000097625",10356968
"ENSMUST00000097632",10348906
"ENSMUST00000097634",10454647
"ENSMUST00000097646",10454326
"ENSMUST00000097648",10348537
"ENSMUST00000097649",10348493
"ENSMUST00000097651",10457820
"ENSMUST00000097655",10454235
"ENSMUST00000097669",10582860
"ENSMUST00000097680",10453705
"ENSMUST00000097694",10347508
"ENSMUST00000097697",10347324
"ENSMUST00000097709",10355214
"ENSMUST00000097713",10355162
"ENSMUST00000097715",10341980
"ENSMUST00000097718",10355069
"ENSMUST00000097737",10519224
"ENSMUST00000097739",10354649
"ENSMUST00000097742",10519203
"ENSMUST00000097747",10511007
"ENSMUST00000097750",10510980
"ENSMUST00000097772",10345791
"ENSMUST00000097773",10510624
"ENSMUST00000097774",10518812
"ENSMUST00000097776",10345492
"ENSMUST00000097781",10510365
"ENSMUST00000097811",10353479
"ENSMUST00000097818",10353333
"ENSMUST00000097822",10509645
"ENSMUST00000097830",10517666
"ENSMUST00000097843",10509122
"ENSMUST00000097865",10516776
"ENSMUST00000097877",10516507
"ENSMUST00000097888",10516371
"ENSMUST00000097896",10507880
"ENSMUST00000097897",10516103
"ENSMUST00000097905",10516037
"ENSMUST00000097908",10507606
"ENSMUST00000097921",10515090
"ENSMUST00000097942",10559175
"ENSMUST00000097954",10514662
"ENSMUST00000097958",10569024
"ENSMUST00000097959",10506170
"ENSMUST00000097964",10514588
"ENSMUST00000097974",10568805
"ENSMUST00000097981",10514347
"ENSMUST00000097982",10558403
"ENSMUST00000097983",10558400
"ENSMUST00000097999",10568586
"ENSMUST00000098015",10557862
"ENSMUST00000098057",10505145
"ENSMUST00000098066",10505120
"ENSMUST00000098068",10567663
"ENSMUST00000098070",10505073
"ENSMUST00000098100",10567041
"ENSMUST00000098104",10512470
"ENSMUST00000098106",10504294
"ENSMUST00000098109",10512431
"ENSMUST00000098110",10566875
"ENSMUST00000098134",10556082
"ENSMUST00000098135",10556059
"ENSMUST00000098137",10556041
"ENSMUST00000098138",10556039
"ENSMUST00000098139",10556035
"ENSMUST00000098141",10556031
"ENSMUST00000098142",10556029
"ENSMUST00000098143",10504017
"ENSMUST00000098152",10555919
"ENSMUST00000098153",10555913
"ENSMUST00000098158",10555909
"ENSMUST00000098160",10555907
"ENSMUST00000098161",10555905
"ENSMUST00000098162",10555903
"ENSMUST00000098164",10555901
"ENSMUST00000098165",10555899
"ENSMUST00000098168",10555887
"ENSMUST00000098170",10555883
"ENSMUST00000098171",10555881
"ENSMUST00000098172",10555879
"ENSMUST00000098173",10555877
"ENSMUST00000098174",10555875
"ENSMUST00000098175",10555873
"ENSMUST00000098176",10555870
"ENSMUST00000098180",10555848
"ENSMUST00000098181",10511923
"ENSMUST00000098182",10555844
"ENSMUST00000098183",10555842
"ENSMUST00000098184",10555840
"ENSMUST00000098185",10555838
"ENSMUST00000098188",10555834
"ENSMUST00000098189",10555832
"ENSMUST00000098193",10555811
"ENSMUST00000098194",10555809
"ENSMUST00000098196",10555805
"ENSMUST00000098197",10555803
"ENSMUST00000098198",10555799
"ENSMUST00000098199",10555793
"ENSMUST00000098200",10555791
"ENSMUST00000098201",10555787
"ENSMUST00000098202",10555785
"ENSMUST00000098203",10555783
"ENSMUST00000098205",10555775
"ENSMUST00000098206",10555773
"ENSMUST00000098211",10555760
"ENSMUST00000098212",10555758
"ENSMUST00000098213",10555756
"ENSMUST00000098214",10555751
"ENSMUST00000098215",10555749
"ENSMUST00000098216",10555746
"ENSMUST00000098217",10555741
"ENSMUST00000098218",10555734
"ENSMUST00000098219",10555731
"ENSMUST00000098220",10555729
"ENSMUST00000098221",10555727
"ENSMUST00000098222",10566159
"ENSMUST00000098223",10555725
"ENSMUST00000098224",10566157
"ENSMUST00000098225",10555722
"ENSMUST00000098227",10555720
"ENSMUST00000098228",10555718
"ENSMUST00000098229",10555716
"ENSMUST00000098236",10566043
"ENSMUST00000098242",10503508
"ENSMUST00000098260",10511586
"ENSMUST00000098263",10555260
"ENSMUST00000098264",10555258
"ENSMUST00000098272",10590417
"ENSMUST00000098274",10555156
"ENSMUST00000098278",10565709
"ENSMUST00000098286",10523325
"ENSMUST00000098289",10523337
"ENSMUST00000098300",10555041
"ENSMUST00000098303",10565577
"ENSMUST00000098310",10554863
"ENSMUST00000098312",10582708
"ENSMUST00000098324",10576328
"ENSMUST00000098331",10565089
"ENSMUST00000098334",10582445
"ENSMUST00000098345",10589616
"ENSMUST00000098346",10564909
"ENSMUST00000098350",10589511
"ENSMUST00000098355",10589464
"ENSMUST00000098359",10597076
"ENSMUST00000098361",10575909
"ENSMUST00000098362",10582094
"ENSMUST00000098363",10575880
"ENSMUST00000098382",10554063
"ENSMUST00000098414",10563820
"ENSMUST00000098433",10563753
"ENSMUST00000098438",10563709
"ENSMUST00000098441",10596394
"ENSMUST00000098444",10574866
"ENSMUST00000098453",10574718
"ENSMUST00000098457",10547540
"ENSMUST00000098458",10596027
"ENSMUST00000098460",10588079
"ENSMUST00000098464",10574456
"ENSMUST00000098470",10604735
"ENSMUST00000098473",10580905
"ENSMUST00000098477",10587810
"ENSMUST00000098483",10562812
"ENSMUST00000098508",10536068
"ENSMUST00000098513",10562576
"ENSMUST00000098517",10580532
"ENSMUST00000098532",10573691
"ENSMUST00000098534",10496715
"ENSMUST00000098537",10595148
"ENSMUST00000098538",10496638
"ENSMUST00000098545",10379034
"ENSMUST00000098548",10562251
"ENSMUST00000098549",10502613
"ENSMUST00000098550",10580324
"ENSMUST00000098551",10502606
"ENSMUST00000098552",10595013
"ENSMUST00000098559",10552064
"ENSMUST00000098571",10573427
"ENSMUST00000098574",10502419
"ENSMUST00000098578",10580169
"ENSMUST00000098580",10502375
"ENSMUST00000098585",10551881
"ENSMUST00000098586",10561907
"ENSMUST00000098589",10586842
"ENSMUST00000098592",10580080
"ENSMUST00000098594",10551836
"ENSMUST00000098595",10580056
"ENSMUST00000098596",10551822
"ENSMUST00000098603",10502284
"ENSMUST00000098604",10561712
"ENSMUST00000098605",10579974
"ENSMUST00000098609",10551716
"ENSMUST00000098612",10586602
"ENSMUST00000098614",10573008
"ENSMUST00000098625",10495972
"ENSMUST00000098630",10579649
"ENSMUST00000098639",10561337
"ENSMUST00000098646",10495668
"ENSMUST00000098650",10501795
"ENSMUST00000098651",10594322
"ENSMUST00000098653",10572525
"ENSMUST00000098658",10594246
"ENSMUST00000098660",10594199
"ENSMUST00000098663",10561059
"ENSMUST00000098669",10561008
"ENSMUST00000098673",10501494
"ENSMUST00000098674",10594103
"ENSMUST00000098678",10551065
"ENSMUST00000098682",10594015
"ENSMUST00000098713",10578952
"ENSMUST00000098716",10572046
"ENSMUST00000098747",10560730
"ENSMUST00000098758",10500982
"ENSMUST00000098760",10593646
"ENSMUST00000098761",10495083
"ENSMUST00000098768",10593499
"ENSMUST00000098778",10560429
"ENSMUST00000098780",10560414
"ENSMUST00000098781",10571737
"ENSMUST00000098782",10593449
"ENSMUST00000098783",10560358
"ENSMUST00000098789",10550296
"ENSMUST00000098799",10560190
"ENSMUST00000098802",10550212
"ENSMUST00000098811",10550155
"ENSMUST00000098817",10571415
"ENSMUST00000098822",10550003
"ENSMUST00000098825",10571362
"ENSMUST00000098826",10578241
"ENSMUST00000098827",10593032
"ENSMUST00000098837",10592870
"ENSMUST00000098842",10571221
"ENSMUST00000098845",10549780
"ENSMUST00000098857",10500218
"ENSMUST00000098858",10571065
"ENSMUST00000098859",10559558
"ENSMUST00000098879",10499973
"ENSMUST00000098884",10493916
"ENSMUST00000098886",10493905
"ENSMUST00000098888",10499906
"ENSMUST00000098890",10577421
"ENSMUST00000098892",10570660
"ENSMUST00000098893",10570656
"ENSMUST00000098900",10592192
"ENSMUST00000098908",10577385
"ENSMUST00000098909",10570634
"ENSMUST00000098911",10493798
"ENSMUST00000098916",10570448
"ENSMUST00000098924",10493565
"ENSMUST00000098935",10570178
"ENSMUST00000098942",10591556
"ENSMUST00000098948",10583697
"ENSMUST00000098949",10569962
"ENSMUST00000098950",10576873
"ENSMUST00000098966",10569719
"ENSMUST00000098990",10499080
"ENSMUST00000098994",10571310
"ENSMUST00000099058",10478997
"ENSMUST00000099060",10490119
"ENSMUST00000099061",10478973
"ENSMUST00000099071",10478913
"ENSMUST00000099073",10489915
"ENSMUST00000099075",10492438
"ENSMUST00000099078",10478772
"ENSMUST00000099087",10492310
"ENSMUST00000099090",10492195
"ENSMUST00000099091",10498302
