ID	Translation_number	Protein_halflive	mRNA_halflive
ENSMUST00000054395	750.1119067	46.185	9.83
ENSMUST00000068448	750.1119067	46.185	9.83
ENSMUST00000098605	750.1119067	46.185	9.83
ENSMUST00000100294	750.1119067	46.185	9.83
ENSMUST00000062454	750.1119067	46.185	9.83
ENSMUST00000098781	750.1119067	46.185	9.83
ENSMUST00000165680	750.1119067	46.185	9.83
ENSMUST00000097796	750.1119067	46.185	9.83
ENSMUST00000089798	750.1119067	46.185	9.83
ENSMUST00000104891	750.1119067	46.185	9.83
ENSMUST00000066742	750.1119067	46.185	9.83
ENSMUST00000061679	750.1119067	46.185	9.83
ENSMUST00000072578	750.1119067	46.185	9.83
ENSMUST00000084593	750.1119067	46.185	9.83
ENSMUST00000075382	750.1119067	46.185	9.83
ENSMUST00000042219	750.1119067	46.185	9.83
ENSMUST00000093768	750.1119067	46.185	9.83
ENSMUST00000057134	750.1119067	46.185	9.83
ENSMUST00000169614	750.1119067	46.185	9.83
ENSMUST00000092265	750.1119067	46.185	9.83
ENSMUST00000074608	750.1119067	46.185	9.83
ENSMUST00000094651	750.1119067	46.185	9.83
ENSMUST00000094653	750.1119067	46.185	9.83
ENSMUST00000072779	750.1119067	46.185	9.83
ENSMUST00000075983	750.1119067	46.185	9.83
ENSMUST00000166958	750.1119067	46.185	9.83
ENSMUST00000166337	750.1119067	46.185	9.83
ENSMUST00000037268	750.1119067	46.185	9.83
ENSMUST00000073179	750.1119067	46.185	9.83
ENSMUST00000071118	750.1119067	46.185	9.83
ENSMUST00000053956	750.1119067	46.185	9.83
ENSMUST00000072800	750.1119067	46.185	9.83
ENSMUST00000089771	750.1119067	46.185	9.83
ENSMUST00000091270	750.1119067	46.185	9.83
ENSMUST00000054650	750.1119067	46.185	9.83
ENSMUST00000101522	750.1119067	46.185	9.83
ENSMUST00000098778	750.1119067	46.185	9.83
ENSMUST00000100534	750.1119067	46.185	9.83
ENSMUST00000078701	750.1119067	46.185	9.83
ENSMUST00000069992	750.1119067	46.185	9.83
ENSMUST00000098384	750.1119067	46.185	9.83
ENSMUST00000059539	750.1119067	46.185	9.83
ENSMUST00000075648	750.1119067	46.185	9.83
ENSMUST00000169070	750.1119067	46.185	9.83
ENSMUST00000119182	750.1119067	46.185	9.83
ENSMUST00000099431	750.1119067	46.185	9.83
ENSMUST00000028918	750.1119067	46.185	9.83
ENSMUST00000105053	750.1119067	46.185	9.83
ENSMUST00000098634	750.1119067	46.185	9.83
ENSMUST00000105140	750.1119067	46.185	9.83
ENSMUST00000164756	750.1119067	46.185	9.83
ENSMUST00000081665	750.1119067	46.185	9.83
ENSMUST00000105038	750.1119067	46.185	9.83
ENSMUST00000084598	750.1119067	46.185	9.83
ENSMUST00000079481	750.1119067	46.185	9.83
ENSMUST00000093169	750.1119067	46.185	9.83
ENSMUST00000066959	750.1119067	46.185	9.83
ENSMUST00000101007	750.1119067	46.185	9.83
ENSMUST00000098281	750.1119067	46.185	9.83
ENSMUST00000171853	750.1119067	46.185	9.83
ENSMUST00000170510	750.1119067	46.185	9.83
ENSMUST00000067599	750.1119067	46.185	9.83
ENSMUST00000166105	750.1119067	46.185	9.83
ENSMUST00000063789	750.1119067	46.185	9.83
ENSMUST00000098653	750.1119067	46.185	9.83
ENSMUST00000057611	750.1119067	46.185	9.83
ENSMUST00000077747	750.1119067	46.185	9.83
ENSMUST00000086909	750.1119067	46.185	9.83
ENSMUST00000116168	750.1119067	46.185	9.83
ENSMUST00000050106	750.1119067	46.185	9.83
ENSMUST00000065243	750.1119067	46.185	9.83
ENSMUST00000093527	750.1119067	46.185	9.83
ENSMUST00000172100	750.1119067	46.185	9.83
ENSMUST00000056711	750.1119067	46.185	9.83
ENSMUST00000017976	750.1119067	46.185	9.83
ENSMUST00000058987	750.1119067	46.185	9.83
ENSMUST00000061035	750.1119067	46.185	9.83
ENSMUST00000104940	750.1119067	46.185	9.83
ENSMUST00000097740	750.1119067	46.185	9.83
ENSMUST00000055121	750.1119067	46.185	9.83
ENSMUST00000092695	750.1119067	46.185	9.83
ENSMUST00000060494	750.1119067	46.185	9.83
ENSMUST00000077067	750.1119067	46.185	9.83
ENSMUST00000055830	750.1119067	46.185	9.83
ENSMUST00000081007	750.1119067	46.185	9.83
ENSMUST00000061483	750.1119067	46.185	9.83
ENSMUST00000033692	750.1119067	46.185	9.83
ENSMUST00000038928	750.1119067	46.185	9.83
ENSMUST00000098935	750.1119067	46.185	9.83
ENSMUST00000104930	750.1119067	46.185	9.83
ENSMUST00000104983	750.1119067	46.185	9.83
ENSMUST00000047876	750.1119067	46.185	9.83
ENSMUST00000100453	750.1119067	46.185	9.83
ENSMUST00000050882	750.1119067	46.185	9.83
ENSMUST00000095105	750.1119067	46.185	9.83
ENSMUST00000104929	750.1119067	46.185	9.83
ENSMUST00000066988	750.1119067	46.185	9.83
ENSMUST00000096509	750.1119067	46.185	9.83
ENSMUST00000105004	750.1119067	46.185	9.83
ENSMUST00000097029	750.1119067	46.185	9.83
ENSMUST00000105006	750.1119067	46.185	9.83
ENSMUST00000075792	750.1119067	46.185	9.83
ENSMUST00000066298	750.1119067	46.185	9.83
ENSMUST00000093935	750.1119067	46.185	9.83
ENSMUST00000058761	750.1119067	46.185	9.83
ENSMUST00000079733	750.1119067	46.185	9.83
ENSMUST00000050921	750.1119067	46.185	9.83
ENSMUST00000100426	750.1119067	46.185	9.83
ENSMUST00000163919	750.1119067	46.185	9.83
ENSMUST00000172365	750.1119067	46.185	9.83
ENSMUST00000166490	750.1119067	46.185	9.83
ENSMUST00000169260	750.1119067	46.185	9.83
ENSMUST00000165836	750.1119067	46.185	9.83
ENSMUST00000164844	750.1119067	46.185	9.83
ENSMUST00000166600	750.1119067	46.185	9.83
ENSMUST00000171921	750.1119067	46.185	9.83
ENSMUST00000171758	750.1119067	46.185	9.83
ENSMUST00000168904	750.1119067	46.185	9.83
ENSMUST00000053830	750.1119067	46.185	9.83
ENSMUST00000098108	750.1119067	46.185	9.83
ENSMUST00000105057	750.1119067	46.185	9.83
ENSMUST00000069711	750.1119067	46.185	9.83
ENSMUST00000062148	750.1119067	46.185	9.83
ENSMUST00000105149	750.1119067	46.185	9.83
ENSMUST00000094814	750.1119067	46.185	9.83
ENSMUST00000097454	750.1119067	46.185	9.83
ENSMUST00000165828	750.1119067	46.185	9.83
ENSMUST00000107140	750.1119067	46.185	9.83
ENSMUST00000160573	750.1119067	46.185	9.83
ENSMUST00000166370	750.1119067	46.185	9.83
ENSMUST00000165360	750.1119067	46.185	9.83
ENSMUST00000170616	750.1119067	46.185	9.83
ENSMUST00000168151	750.1119067	46.185	9.83
ENSMUST00000168964	750.1119067	46.185	9.83
ENSMUST00000094977	750.1119067	46.185	9.83
ENSMUST00000169720	750.1119067	46.185	9.83
ENSMUST00000097989	750.1119067	46.185	9.83
ENSMUST00000105144	750.1119067	46.185	9.83
ENSMUST00000055671	750.1119067	46.185	9.83
ENSMUST00000081138	750.1119067	46.185	9.83
ENSMUST00000105157	750.1119067	46.185	9.83
ENSMUST00000171542	750.1119067	46.185	9.83
ENSMUST00000085340	750.1119067	46.185	9.83
ENSMUST00000051203	750.1119067	46.185	9.83
ENSMUST00000099123	750.1119067	46.185	9.83
ENSMUST00000099124	750.1119067	46.185	9.83
ENSMUST00000052337	750.1119067	46.185	9.83
ENSMUST00000094973	750.1119067	46.185	9.83
ENSMUST00000062249	750.1119067	46.185	9.83
ENSMUST00000098460	750.1119067	46.185	9.83
ENSMUST00000170573	750.1119067	46.185	9.83
ENSMUST00000056403	750.1119067	46.185	9.83
ENSMUST00000166328	750.1119067	46.185	9.83
ENSMUST00000052853	750.1119067	46.185	9.83
ENSMUST00000102806	750.1119067	46.185	9.83
ENSMUST00000105148	750.1119067	46.185	9.83
ENSMUST00000072734	750.1119067	46.185	9.83
ENSMUST00000051330	750.1119067	46.185	9.83
ENSMUST00000026018	750.1119067	46.185	9.83
ENSMUST00000164064	750.1119067	46.185	9.83
ENSMUST00000105146	750.1119067	46.185	9.83
ENSMUST00000105147	750.1119067	46.185	9.83
ENSMUST00000170428	750.1119067	46.185	9.83
ENSMUST00000079420	750.1119067	46.185	9.83
ENSMUST00000031914	750.1119067	46.185	9.83
ENSMUST00000105056	750.1119067	46.185	9.83
ENSMUST00000061488	750.1119067	46.185	9.83
ENSMUST00000092694	750.1119067	46.185	9.83
ENSMUST00000159814	750.1119067	46.185	9.83
ENSMUST00000076106	750.1119067	46.185	9.83
ENSMUST00000078034	750.1119067	46.185	9.83
ENSMUST00000080545	750.1119067	46.185	9.83
ENSMUST00000075549	750.1119067	46.185	9.83
ENSMUST00000056014	750.1119067	46.185	9.83
ENSMUST00000043382	750.1119067	46.185	9.83
ENSMUST00000098494	750.1119067	46.185	9.83
ENSMUST00000100190	750.1119067	46.185	9.83
ENSMUST00000078442	750.1119067	46.185	9.83
ENSMUST00000100476	750.1119067	46.185	9.83
ENSMUST00000171066	750.1119067	46.185	9.83
ENSMUST00000053149	750.1119067	46.185	9.83
ENSMUST00000080514	750.1119067	46.185	9.83
ENSMUST00000078030	750.1119067	46.185	9.83
ENSMUST00000010673	750.1119067	46.185	9.83
ENSMUST00000062591	750.1119067	46.185	9.83
ENSMUST00000054223	750.1119067	46.185	9.83
ENSMUST00000079189	750.1119067	46.185	9.83
ENSMUST00000053754	750.1119067	46.185	9.83
ENSMUST00000105055	750.1119067	46.185	9.83
ENSMUST00000057543	750.1119067	46.185	9.83
ENSMUST00000107437	750.1119067	46.185	9.83
ENSMUST00000171007	750.1119067	46.185	9.83
ENSMUST00000105169	750.1119067	46.185	9.83
ENSMUST00000086799	750.1119067	46.185	9.83
ENSMUST00000070502	750.1119067	46.185	9.83
ENSMUST00000070587	750.1119067	46.185	9.83
ENSMUST00000105058	750.1119067	46.185	9.83
ENSMUST00000041011	750.1119067	46.185	9.83
ENSMUST00000085711	750.1119067	46.185	9.83
ENSMUST00000172445	750.1119067	46.185	9.83
ENSMUST00000097520	750.1119067	46.185	9.83
ENSMUST00000041052	750.1119067	46.185	9.83
ENSMUST00000170333	750.1119067	46.185	9.83
ENSMUST00000107439	750.1119067	46.185	9.83
ENSMUST00000051401	750.1119067	46.185	9.83
ENSMUST00000054984	750.1119067	46.185	9.83
ENSMUST00000107434	750.1119067	46.185	9.83
ENSMUST00000068783	750.1119067	46.185	9.83
ENSMUST00000113345	750.1119067	46.185	9.83
ENSMUST00000112003	750.1119067	46.185	9.83
ENSMUST00000087632	750.1119067	46.185	9.83
ENSMUST00000092883	750.1119067	46.185	9.83
ENSMUST00000081908	750.1119067	46.185	9.83
ENSMUST00000085496	750.1119067	46.185	9.83
ENSMUST00000055458	750.1119067	46.185	9.83
ENSMUST00000076364	750.1119067	46.185	9.83
ENSMUST00000095934	750.1119067	46.185	9.83
ENSMUST00000094335	750.1119067	46.185	9.83
ENSMUST00000147835	750.1119067	46.185	9.83
ENSMUST00000099626	750.1119067	46.185	9.83
ENSMUST00000052825	750.1119067	46.185	9.83
ENSMUST00000172332	750.1119067	46.185	9.83
ENSMUST00000085989	750.1119067	46.185	9.83
ENSMUST00000051484	750.1119067	46.185	9.83
ENSMUST00000027230	750.1119067	46.185	9.83
ENSMUST00000043577	750.1119067	46.185	9.83
ENSMUST00000094245	750.1119067	46.185	9.83
ENSMUST00000071263	750.1119067	46.185	9.83
ENSMUST00000065740	750.1119067	46.185	9.83
ENSMUST00000038693	750.1119067	46.185	9.83
ENSMUST00000060427	750.1119067	46.185	9.83
ENSMUST00000108878	750.1119067	46.185	9.83
ENSMUST00000059966	750.1119067	46.185	9.83
ENSMUST00000099265	750.1119067	46.185	9.83
ENSMUST00000059808	750.1119067	46.185	9.83
ENSMUST00000096420	750.1119067	46.185	9.83
ENSMUST00000061403	750.1119067	46.185	9.83
ENSMUST00000057072	750.1119067	46.185	9.83
ENSMUST00000069549	750.1119067	46.185	9.83
ENSMUST00000049697	750.1119067	46.185	9.83
ENSMUST00000049642	750.1119067	46.185	9.83
ENSMUST00000061866	750.1119067	46.185	9.83
ENSMUST00000163157	750.1119067	46.185	9.83
ENSMUST00000171345	750.1119067	46.185	9.83
ENSMUST00000163899	750.1119067	46.185	9.83
ENSMUST00000170404	750.1119067	46.185	9.83
ENSMUST00000168469	750.1119067	46.185	9.83
ENSMUST00000164221	750.1119067	46.185	9.83
ENSMUST00000163669	750.1119067	46.185	9.83
ENSMUST00000170389	750.1119067	46.185	9.83
ENSMUST00000167350	750.1119067	46.185	9.83
ENSMUST00000166683	750.1119067	46.185	9.83
ENSMUST00000168829	750.1119067	46.185	9.83
ENSMUST00000164500	750.1119067	46.185	9.83
ENSMUST00000170605	750.1119067	46.185	9.83
ENSMUST00000171947	750.1119067	46.185	9.83
ENSMUST00000172384	750.1119067	46.185	9.83
ENSMUST00000036194	750.1119067	46.185	9.83
ENSMUST00000059231	750.1119067	46.185	9.83
ENSMUST00000069562	750.1119067	46.185	9.83
ENSMUST00000056184	750.1119067	46.185	9.83
ENSMUST00000072518	750.1119067	46.185	9.83
ENSMUST00000073857	750.1119067	46.185	9.83
ENSMUST00000025727	750.1119067	46.185	9.83
ENSMUST00000061728	750.1119067	46.185	9.83
ENSMUST00000050555	750.1119067	46.185	9.83
ENSMUST00000092405	750.1119067	46.185	9.83
ENSMUST00000039011	750.1119067	46.185	9.83
ENSMUST00000022708	750.1119067	46.185	9.83
ENSMUST00000056460	750.1119067	46.185	9.83
ENSMUST00000086914	750.1119067	46.185	9.83
ENSMUST00000059596	750.1119067	46.185	9.83
ENSMUST00000105121	750.1119067	46.185	9.83
ENSMUST00000105124	750.1119067	46.185	9.83
ENSMUST00000021240	750.1119067	46.185	9.83
ENSMUST00000069912	750.1119067	46.185	9.83
ENSMUST00000025388	750.1119067	46.185	9.83
ENSMUST00000058710	750.1119067	46.185	9.83
ENSMUST00000058142	750.1119067	46.185	9.83
ENSMUST00000079684	750.1119067	46.185	9.83
ENSMUST00000119972	750.1119067	46.185	9.83
ENSMUST00000097942	750.1119067	46.185	9.83
ENSMUST00000169090	750.1119067	46.185	9.83
ENSMUST00000069476	750.1119067	46.185	9.83
ENSMUST00000058475	750.1119067	46.185	9.83
ENSMUST00000099528	750.1119067	46.185	9.83
ENSMUST00000105059	750.1119067	46.185	9.83
ENSMUST00000054551	750.1119067	46.185	9.83
ENSMUST00000072359	750.1119067	46.185	9.83
ENSMUST00000057311	750.1119067	46.185	9.83
ENSMUST00000104947	750.1119067	46.185	9.83
ENSMUST00000074205	750.1119067	46.185	9.83
ENSMUST00000052512	750.1119067	46.185	9.83
ENSMUST00000096367	750.1119067	46.185	9.83
ENSMUST00000059468	750.1119067	46.185	9.83
ENSMUST00000062638	750.1119067	46.185	9.83
ENSMUST00000061681	750.1119067	46.185	9.83
ENSMUST00000091336	750.1119067	46.185	9.83
ENSMUST00000167951	750.1119067	46.185	9.83
ENSMUST00000098532	750.1119067	46.185	9.83
ENSMUST00000112473	750.1119067	46.185	9.83
ENSMUST00000057773	750.1119067	46.185	9.83
ENSMUST00000056882	750.1119067	46.185	9.83
ENSMUST00000059607	750.1119067	46.185	9.83
ENSMUST00000105054	750.1119067	46.185	9.83
ENSMUST00000074680	750.1119067	46.185	9.83
ENSMUST00000071172	750.1119067	46.185	9.83
ENSMUST00000085365	750.1119067	46.185	9.83
ENSMUST00000090170	750.1119067	46.185	9.83
ENSMUST00000114355	750.1119067	46.185	9.83
ENSMUST00000093797	750.1119067	46.185	9.83
ENSMUST00000058635	750.1119067	46.185	9.83
ENSMUST00000088237	750.1119067	46.185	9.83
ENSMUST00000063585	750.1119067	46.185	9.83
ENSMUST00000027054	750.1119067	46.185	9.83
ENSMUST00000171570	750.1119067	46.185	9.83
ENSMUST00000168347	750.1119067	46.185	9.83
ENSMUST00000061767	750.1119067	46.185	9.83
ENSMUST00000050373	750.1119067	46.185	9.83
ENSMUST00000053225	750.1119067	46.185	9.83
ENSMUST00000140702	750.1119067	46.185	9.83
ENSMUST00000073834	750.1119067	46.185	9.83
ENSMUST00000170662	750.1119067	46.185	9.83
ENSMUST00000169678	750.1119067	46.185	9.83
ENSMUST00000102943	750.1119067	46.185	9.83
ENSMUST00000089279	750.1119067	46.185	9.83
ENSMUST00000097228	750.1119067	46.185	9.83
ENSMUST00000058678	750.1119067	46.185	9.83
ENSMUST00000105101	750.1119067	46.185	9.83
ENSMUST00000116094	750.1119067	46.185	9.83
ENSMUST00000078371	750.1119067	46.185	9.83
ENSMUST00000055915	750.1119067	46.185	9.83
ENSMUST00000094339	750.1119067	46.185	9.83
ENSMUST00000164322	750.1119067	46.185	9.83
ENSMUST00000166572	750.1119067	46.185	9.83
ENSMUST00000164164	750.1119067	46.185	9.83
ENSMUST00000068140	750.1119067	46.185	9.83
ENSMUST00000050940	750.1119067	46.185	9.83
ENSMUST00000099726	750.1119067	46.185	9.83
ENSMUST00000107440	750.1119067	46.185	9.83
ENSMUST00000026677	750.1119067	46.185	9.83
ENSMUST00000077301	750.1119067	46.185	9.83
ENSMUST00000171400	750.1119067	46.185	9.83
ENSMUST00000045674	750.1119067	46.185	9.83
ENSMUST00000098825	750.1119067	46.185	9.83
ENSMUST00000061859	750.1119067	46.185	9.83
ENSMUST00000170335	750.1119067	46.185	9.83
ENSMUST00000076842	750.1119067	46.185	9.83
ENSMUST00000057740	750.1119067	46.185	9.83
ENSMUST00000060128	750.1119067	46.185	9.83
ENSMUST00000175716	750.1119067	46.185	9.83
ENSMUST00000160431	750.1119067	46.185	9.83
ENSMUST00000096612	750.1119067	46.185	9.83
ENSMUST00000081186	750.1119067	46.185	9.83
ENSMUST00000050562	750.1119067	46.185	9.83
ENSMUST00000043797	750.1119067	46.185	9.83
ENSMUST00000073728	750.1119067	46.185	9.83
ENSMUST00000080253	750.1119067	46.185	9.83
ENSMUST00000097290	750.1119067	46.185	9.83
ENSMUST00000102551	750.1119067	46.185	9.83
ENSMUST00000176954	750.1119067	46.185	9.83
ENSMUST00000164732	750.1119067	46.185	9.83
ENSMUST00000171186	750.1119067	46.185	9.83
ENSMUST00000173956	750.1119067	46.185	9.83
ENSMUST00000072632	750.1119067	46.185	9.83
ENSMUST00000053652	750.1119067	46.185	9.83
ENSMUST00000072972	750.1119067	46.185	9.83
ENSMUST00000097177	750.1119067	46.185	9.83
ENSMUST00000164518	750.1119067	46.185	9.83
ENSMUST00000175817	750.1119067	46.185	9.83
ENSMUST00000176874	750.1119067	46.185	9.83
ENSMUST00000177435	750.1119067	46.185	9.83
ENSMUST00000078890	750.1119067	46.185	9.83
ENSMUST00000176121	750.1119067	46.185	9.83
ENSMUST00000176572	750.1119067	46.185	9.83
ENSMUST00000173014	750.1119067	46.185	9.83
ENSMUST00000096301	750.1119067	46.185	9.83
ENSMUST00000079669	750.1119067	46.185	9.83
ENSMUST00000177267	750.1119067	46.185	9.83
ENSMUST00000176085	750.1119067	46.185	9.83
ENSMUST00000168416	750.1119067	46.185	9.83
ENSMUST00000176177	750.1119067	46.185	9.83
ENSMUST00000078186	750.1119067	46.185	9.83
ENSMUST00000176395	750.1119067	46.185	9.83
ENSMUST00000040445	750.1119067	46.185	9.83
ENSMUST00000075025	750.1119067	46.185	9.83
ENSMUST00000176376	750.1119067	46.185	9.83
ENSMUST00000099619	750.1119067	46.185	9.83
ENSMUST00000061701	750.1119067	46.185	9.83
ENSMUST00000099754	750.1119067	46.185	9.83
ENSMUST00000077386	750.1119067	46.185	9.83
ENSMUST00000099799	750.1119067	46.185	9.83
ENSMUST00000050660	750.1119067	46.185	9.83
ENSMUST00000070163	750.1119067	46.185	9.83
ENSMUST00000177072	750.1119067	46.185	9.83
ENSMUST00000090328	750.1119067	46.185	9.83
ENSMUST00000089918	750.1119067	46.185	9.83
ENSMUST00000055322	750.1119067	46.185	9.83
ENSMUST00000082167	750.1119067	46.185	9.83
ENSMUST00000055964	750.1119067	46.185	9.83
ENSMUST00000099784	750.1119067	46.185	9.83
ENSMUST00000173816	750.1119067	46.185	9.83
ENSMUST00000053413	750.1119067	46.185	9.83
ENSMUST00000173571	750.1119067	46.185	9.83
ENSMUST00000055314	750.1119067	46.185	9.83
ENSMUST00000073005	750.1119067	46.185	9.83
ENSMUST00000169123	750.1119067	46.185	9.83
ENSMUST00000086229	750.1119067	46.185	9.83
ENSMUST00000077785	750.1119067	46.185	9.83
ENSMUST00000111507	750.1119067	46.185	9.83
ENSMUST00000105159	750.1119067	46.185	9.83
ENSMUST00000165255	750.1119067	46.185	9.83
ENSMUST00000105160	750.1119067	46.185	9.83
ENSMUST00000064452	750.1119067	46.185	9.83
ENSMUST00000073765	750.1119067	46.185	9.83
ENSMUST00000099777	750.1119067	46.185	9.83
ENSMUST00000084791	750.1119067	46.185	9.83
ENSMUST00000073671	750.1119067	46.185	9.83
ENSMUST00000172230	750.1119067	46.185	9.83
ENSMUST00000075177	750.1119067	46.185	9.83
ENSMUST00000077471	750.1119067	46.185	9.83
ENSMUST00000074177	750.1119067	46.185	9.83
ENSMUST00000078299	750.1119067	46.185	9.83
ENSMUST00000079113	750.1119067	46.185	9.83
ENSMUST00000090717	750.1119067	46.185	9.83
ENSMUST00000099770	750.1119067	46.185	9.83
ENSMUST00000051874	750.1119067	46.185	9.83
ENSMUST00000099773	750.1119067	46.185	9.83
ENSMUST00000089830	750.1119067	46.185	9.83
ENSMUST00000082220	750.1119067	46.185	9.83
ENSMUST00000075381	750.1119067	46.185	9.83
ENSMUST00000080231	750.1119067	46.185	9.83
ENSMUST00000065781	750.1119067	46.185	9.83
ENSMUST00000069578	750.1119067	46.185	9.83
ENSMUST00000075680	750.1119067	46.185	9.83
ENSMUST00000081236	750.1119067	46.185	9.83
ENSMUST00000077116	750.1119067	46.185	9.83
ENSMUST00000078289	750.1119067	46.185	9.83
ENSMUST00000169373	750.1119067	46.185	9.83
ENSMUST00000099810	750.1119067	46.185	9.83
ENSMUST00000044256	750.1119067	46.185	9.83
ENSMUST00000045066	750.1119067	46.185	9.83
ENSMUST00000058046	750.1119067	46.185	9.83
ENSMUST00000081533	750.1119067	46.185	9.83
ENSMUST00000099755	750.1119067	46.185	9.83
ENSMUST00000071208	750.1119067	46.185	9.83
ENSMUST00000071905	750.1119067	46.185	9.83
ENSMUST00000163469	750.1119067	46.185	9.83
ENSMUST00000057386	750.1119067	46.185	9.83
ENSMUST00000078103	750.1119067	46.185	9.83
ENSMUST00000075329	750.1119067	46.185	9.83
ENSMUST00000038432	750.1119067	46.185	9.83
ENSMUST00000099756	750.1119067	46.185	9.83
ENSMUST00000099928	750.1119067	46.185	9.83
ENSMUST00000099929	750.1119067	46.185	9.83
ENSMUST00000060795	750.1119067	46.185	9.83
ENSMUST00000072784	750.1119067	46.185	9.83
ENSMUST00000071484	750.1119067	46.185	9.83
ENSMUST00000095991	750.1119067	46.185	9.83
ENSMUST00000082131	750.1119067	46.185	9.83
ENSMUST00000075030	750.1119067	46.185	9.83
ENSMUST00000164157	750.1119067	46.185	9.83
ENSMUST00000077460	750.1119067	46.185	9.83
ENSMUST00000080759	750.1119067	46.185	9.83
ENSMUST00000057886	750.1119067	46.185	9.83
ENSMUST00000062380	750.1119067	46.185	9.83
ENSMUST00000077008	750.1119067	46.185	9.83
ENSMUST00000076262	750.1119067	46.185	9.83
ENSMUST00000099824	750.1119067	46.185	9.83
ENSMUST00000070808	750.1119067	46.185	9.83
ENSMUST00000060243	750.1119067	46.185	9.83
ENSMUST00000074132	750.1119067	46.185	9.83
ENSMUST00000098844	750.1119067	46.185	9.83
ENSMUST00000059512	750.1119067	46.185	9.83
ENSMUST00000095955	750.1119067	46.185	9.83
ENSMUST00000095953	750.1119067	46.185	9.83
ENSMUST00000059754	750.1119067	46.185	9.83
ENSMUST00000061723	750.1119067	46.185	9.83
ENSMUST00000050733	750.1119067	46.185	9.83
ENSMUST00000057236	750.1119067	46.185	9.83
ENSMUST00000079298	750.1119067	46.185	9.83
ENSMUST00000095954	750.1119067	46.185	9.83
ENSMUST00000059859	750.1119067	46.185	9.83
ENSMUST00000089420	750.1119067	46.185	9.83
ENSMUST00000073663	750.1119067	46.185	9.83
ENSMUST00000076086	750.1119067	46.185	9.83
ENSMUST00000169556	750.1119067	46.185	9.83
ENSMUST00000072395	750.1119067	46.185	9.83
ENSMUST00000164985	750.1119067	46.185	9.83
ENSMUST00000057775	750.1119067	46.185	9.83
